follower	followee	count
985588902093295619	888031054141022209	1
799389550065885184	888031054141022209	1
823171357051473920	888031054141022209	1
3386243379	888031054141022209	1
981678168355622912	888031054141022209	1
2842070914	888031054141022209	1
18230440	888031054141022209	1
824469760410804225	888031054141022209	1
1439067241	888031054141022209	1
35498385	888031054141022209	1
218303352	888031054141022209	1
2614215234	888031054141022209	1
47338521	888031054141022209	1
821509629150687233	888031054141022209	1
1375469785	888031054141022209	1
842852784303042560	888031054141022209	1
183735075	888031054141022209	1
3228571744	888031054141022209	1
980490040001335296	888031054141022209	1
800047579618635778	888031054141022209	1
4029747432	888031054141022209	1
35987306	888031054141022209	1
815912452160389120	888031054141022209	1
20998645	888031054141022209	1
896857073278996481	888031054141022209	1
623937118	888031054141022209	1
1066210711158775808	888031054141022209	1
3512802376	888031054141022209	1
856572499	888031054141022209	1
1096345231	888031054141022209	1
1135853503	888031054141022209	1
155349930	888031054141022209	1
841128216	888031054141022209	1
2418827375	888031054141022209	1
2842318565	888031054141022209	1
29515247	888031054141022209	1
2335814088	888031054141022209	1
66492948	888031054141022209	1
716976599	888031054141022209	1
985853701184196609	888031054141022209	1
966764399838093312	888031054141022209	1
762936277	888031054141022209	1
3080901233	888031054141022209	1
309866158	888031054141022209	1
997302893148491776	888031054141022209	1
2767551883	888031054141022209	1
749307979455983616	888031054141022209	1
1060169344989229056	888031054141022209	1
923694619086524416	888031054141022209	1
1032301215126835200	888031054141022209	1
1199609874	888031054141022209	1
3128705581	888031054141022209	1
101343442	888031054141022209	1
1674075950	888031054141022209	1
17148456	888031054141022209	1
44221539	888031054141022209	1
877642223097192448	888031054141022209	1
1062386571733856257	888031054141022209	1
965015265627877376	888031054141022209	1
821058492018675712	888031054141022209	1
1086310260	888031054141022209	1
457625821	888031054141022209	1
3167695043	888031054141022209	1
587294791	888031054141022209	1
2744936164	888031054141022209	1
325214458	888031054141022209	1
153765842	888031054141022209	1
908504539799662595	888031054141022209	1
1073416786144460801	888031054141022209	1
2397222643	888031054141022209	1
4535112081	888031054141022209	1
792107599663464448	888031054141022209	1
1045850420935966720	888031054141022209	1
4831053672	888031054141022209	1
799271302951378946	888031054141022209	1
13107372	888031054141022209	1
1055592512469970944	888031054141022209	1
804360020439678978	888031054141022209	1
445943952	888031054141022209	1
1687536504	888031054141022209	1
632371013	888031054141022209	1
135058233	888031054141022209	1
63179613	888031054141022209	1
904583059302993920	888031054141022209	1
54438628	888031054141022209	1
3428840115	888031054141022209	1
2385751812	888031054141022209	1
871870586	888031054141022209	1
1070818988660281344	888031054141022209	1
2371898835	888031054141022209	1
1069803064981381120	888031054141022209	1
704097480510550017	888031054141022209	1
764860336667320320	888031054141022209	1
4120869580	888031054141022209	1
551601164	888031054141022209	1
831930863805952002	888031054141022209	1
108679839	888031054141022209	1
3569355149	888031054141022209	1
48533331	888031054141022209	1
872197057754398721	888031054141022209	1
1046530164195188736	888031054141022209	1
1058982876	888031054141022209	1
157966142	888031054141022209	1
1016140000164040704	888031054141022209	1
874273695908323329	888031054141022209	1
930911977	888031054141022209	1
397426646	888031054141022209	1
1255930171	888031054141022209	1
422315246	888031054141022209	1
2827328276	888031054141022209	1
1072129701181829120	888031054141022209	1
417662063	888031054141022209	1
1377564456	888031054141022209	1
2873431742	888031054141022209	1
824683578911051777	888031054141022209	1
760371080	888031054141022209	1
4645528754	888031054141022209	1
479070288	888031054141022209	1
1561690340	888031054141022209	1
1020008808599433216	888031054141022209	1
147847090	888031054141022209	1
756606479994544128	888031054141022209	1
405004997	888031054141022209	1
1044713209708638209	888031054141022209	1
171206711	888031054141022209	1
26083271	888031054141022209	1
1046758942909566977	888031054141022209	1
564630190	888031054141022209	1
2555195928	888031054141022209	1
821657642103963648	888031054141022209	1
736994475952640000	888031054141022209	1
102055261	888031054141022209	1
417497499	888031054141022209	1
1070800375089909764	888031054141022209	1
905219376	888031054141022209	1
3133605813	888031054141022209	1
3152908455	888031054141022209	1
889137242001870853	888031054141022209	1
1000732277259857920	888031054141022209	1
816515992524324866	888031054141022209	1
1068916579	888031054141022209	1
489628528	888031054141022209	1
4629265517	888031054141022209	1
459912248	888031054141022209	1
763498595752538112	888031054141022209	1
1132676288	888031054141022209	1
832418676406095872	888031054141022209	1
1044401297061928960	888031054141022209	1
49122790	888031054141022209	1
1651225333	888031054141022209	1
883521891746496512	888031054141022209	1
889878106340708352	888031054141022209	1
1075515424178081793	888031054141022209	1
2153362176	888031054141022209	1
262005526	888031054141022209	1
770691742957965312	888031054141022209	1
70674620	888031054141022209	1
1064634391996104704	888031054141022209	1
705797674994237440	888031054141022209	1
161903531	888031054141022209	1
1067264548728651778	888031054141022209	1
4499980697	888031054141022209	1
23025155	888031054141022209	1
1002662953659912195	888031054141022209	1
1055162286405382144	888031054141022209	1
158205177	888031054141022209	1
822848730433028098	888031054141022209	1
35473562	888031054141022209	1
333411028	888031054141022209	1
2859702526	888031054141022209	1
296072553	888031054141022209	1
445694963	888031054141022209	1
1075476207876169729	888031054141022209	1
404840365	888031054141022209	1
56614792	888031054141022209	1
2898584338	888031054141022209	1
1073211756212903936	888031054141022209	1
1075439650775298049	888031054141022209	1
615312972	888031054141022209	1
1044730288406966274	888031054141022209	1
787049168510545920	888031054141022209	1
1011642740	888031054141022209	1
1007237656630132737	888031054141022209	1
432193563	888031054141022209	1
3407535262	888031054141022209	1
951078925056307200	888031054141022209	1
1051872325472280577	888031054141022209	1
611928500	888031054141022209	1
740567899245555713	888031054141022209	1
1071049221636186113	888031054141022209	1
1061314116168630272	888031054141022209	1
57470833	888031054141022209	1
36342135	888031054141022209	1
981819236992634880	888031054141022209	1
2848688282	888031054141022209	1
827032117217460224	888031054141022209	1
1068870852970758144	888031054141022209	1
1032514734237593600	888031054141022209	1
945731252698488832	888031054141022209	1
23065616	888031054141022209	1
700303094	888031054141022209	1
1074322247828033536	888031054141022209	1
478367964	888031054141022209	1
779833614611714048	888031054141022209	1
238449856	888031054141022209	1
21269531	888031054141022209	1
928193211603890176	888031054141022209	1
386871415	888031054141022209	1
18719889	888031054141022209	1
58823718	888031054141022209	1
37702063	888031054141022209	1
4642164427	888031054141022209	1
1052377609206558720	888031054141022209	1
871575095562653696	888031054141022209	1
3017980939	888031054141022209	1
1261674818	888031054141022209	1
18225397	888031054141022209	1
852197748623503360	888031054141022209	1
18409918	888031054141022209	1
311855739	888031054141022209	1
532934501	888031054141022209	1
786367689769889792	888031054141022209	1
1004713523195326464	888031054141022209	1
971899050235695105	888031054141022209	1
111045930	888031054141022209	1
2440893890	888031054141022209	1
906750966954946560	888031054141022209	1
923207443345108992	888031054141022209	1
1022547595506450432	888031054141022209	1
748903574726377472	888031054141022209	1
819263503961833472	888031054141022209	1
85366669	888031054141022209	1
1370854272	888031054141022209	1
142932541	888031054141022209	1
4625530332	888031054141022209	1
55288732	888031054141022209	1
3104545022	888031054141022209	1
817414348217913344	888031054141022209	1
928992357030096896	888031054141022209	1
544589549	888031054141022209	1
5399402	888031054141022209	1
280003237	888031054141022209	1
40761688	888031054141022209	1
3434392990	888031054141022209	1
617698764	888031054141022209	1
112287707	888031054141022209	1
1041883041159938048	888031054141022209	1
20491044	888031054141022209	1
1041356621803249669	888031054141022209	1
252383173	888031054141022209	1
408253531	888031054141022209	1
2318130854	888031054141022209	1
382251609	888031054141022209	1
936709396230496256	888031054141022209	1
125410699	888031054141022209	1
105398421	888031054141022209	1
748985986789568513	888031054141022209	1
2542476541	888031054141022209	1
3820101447	888031054141022209	1
471327801	888031054141022209	1
782592086696755200	888031054141022209	1
3240700272	888031054141022209	1
67109577	888031054141022209	1
949608376190820352	888031054141022209	1
22343388	888031054141022209	1
47132873	888031054141022209	1
986594309456781313	888031054141022209	1
1011262050	888031054141022209	1
1355995928	888031054141022209	1
838192517791174657	888031054141022209	1
968156237132173312	888031054141022209	1
84286922	888031054141022209	1
865752719549620224	888031054141022209	1
1003765371046748160	888031054141022209	1
137842110	888031054141022209	1
192095187	888031054141022209	1
291549784	888031054141022209	1
946111190916313090	888031054141022209	1
127628830	888031054141022209	1
2918943202	888031054141022209	1
805163809	888031054141022209	1
957161907772903424	888031054141022209	1
706867461585408000	888031054141022209	1
1049395803712905216	888031054141022209	1
21732050	888031054141022209	1
297136512	888031054141022209	1
808284229398315008	888031054141022209	1
898968866730233856	888031054141022209	1
972973713112133633	888031054141022209	1
1062786980667363328	888031054141022209	1
947917166686474240	888031054141022209	1
18198348	888031054141022209	1
20561325	888031054141022209	1
1066303572445409280	888031054141022209	1
827265742533849089	888031054141022209	1
447670611	888031054141022209	1
734428232737562624	888031054141022209	1
1167211454	888031054141022209	1
56945207	888031054141022209	1
818981396492341248	888031054141022209	1
749949210146041856	888031054141022209	1
794650761929990144	888031054141022209	1
198176124	888031054141022209	1
772528524682993664	888031054141022209	1
948987281729359872	888031054141022209	1
222255547	888031054141022209	1
833324860583469057	888031054141022209	1
631653075	888031054141022209	1
4379698577	888031054141022209	1
815955087155666946	888031054141022209	1
2495601422	888031054141022209	1
1439885238	888031054141022209	1
1054075999145517056	888031054141022209	1
272176082	888031054141022209	1
92581562	888031054141022209	1
749025764327067648	888031054141022209	1
1051926378269069312	888031054141022209	1
1074103926205620229	888031054141022209	1
18111108	888031054141022209	1
64037945	888031054141022209	1
5796702	888031054141022209	1
1010311458889060353	888031054141022209	1
733647579070730240	888031054141022209	1
14463895	888031054141022209	1
1071277673861668864	888031054141022209	1
1426152294	888031054141022209	1
2430931867	888031054141022209	1
1042526996083793921	888031054141022209	1
188493993	888031054141022209	1
21938901	888031054141022209	1
1546826034	888031054141022209	1
531574692	888031054141022209	1
859607173	888031054141022209	1
709238193162289152	888031054141022209	1
1032070988379369472	888031054141022209	1
440953413	888031054141022209	1
88496698	888031054141022209	1
1075038745177526273	888031054141022209	1
3010856445	888031054141022209	1
39141026	888031054141022209	1
1059888095829487616	888031054141022209	1
206244842	888031054141022209	1
1860964136	888031054141022209	1
65880716	888031054141022209	1
24842446	888031054141022209	1
49187334	888031054141022209	1
71541634	888031054141022209	1
35524724	888031054141022209	1
16124755	888031054141022209	1
1321491624	888031054141022209	1
524392073	888031054141022209	1
26768952	888031054141022209	1
2592337608	888031054141022209	1
1059928641277251586	888031054141022209	1
2200997961	888031054141022209	1
36844434	888031054141022209	1
224062665	888031054141022209	1
971732159915610112	888031054141022209	1
893229692337221632	888031054141022209	1
786909353223659520	888031054141022209	1
1031690097765347328	888031054141022209	1
114067812	888031054141022209	1
364524256	888031054141022209	1
146468133	888031054141022209	1
995222318237601792	888031054141022209	1
2409084236	888031054141022209	1
830491874196672518	888031054141022209	1
2961103695	888031054141022209	1
519918030	888031054141022209	1
185751867	888031054141022209	1
252888830	888031054141022209	1
33346668	888031054141022209	1
3161855196	888031054141022209	1
937393161923715074	888031054141022209	1
1054442588227350528	888031054141022209	1
800199590435688448	888031054141022209	1
954692067145539584	888031054141022209	1
4204555638	888031054141022209	1
72022158	888031054141022209	1
1653855384	888031054141022209	1
900492324	888031054141022209	1
541144797	888031054141022209	1
785957985747083264	888031054141022209	1
821055116367183872	888031054141022209	1
282164146	888031054141022209	1
14725538	888031054141022209	1
3399840507	888031054141022209	1
41373410	888031054141022209	1
33661914	888031054141022209	1
733412738509082624	888031054141022209	1
2883608014	888031054141022209	1
309312050	888031054141022209	1
217773335	888031054141022209	1
940600946	888031054141022209	1
10287712	888031054141022209	1
2922058188	888031054141022209	1
26777333	888031054141022209	1
1070472393653653505	888031054141022209	1
1065952467274395649	888031054141022209	1
787967927865737216	888031054141022209	1
1002863843662598144	888031054141022209	1
713722527890059264	888031054141022209	1
465631281	888031054141022209	1
785859116946300928	888031054141022209	1
920755210766577664	888031054141022209	1
25269082	888031054141022209	1
792025737985490944	888031054141022209	1
857421740301070336	888031054141022209	1
2221842000	888031054141022209	1
980873588277264384	888031054141022209	1
23898412	888031054141022209	1
766102838267224064	888031054141022209	1
3065326404	888031054141022209	1
2646506552	888031054141022209	1
22291695	888031054141022209	1
343150430	888031054141022209	1
1040820187602276352	888031054141022209	1
2429053633	888031054141022209	1
1005276868168146945	888031054141022209	1
2279349831	888031054141022209	1
591827358	888031054141022209	1
2597438132	888031054141022209	1
4374878894	888031054141022209	1
1046413442989535237	888031054141022209	1
18070493	888031054141022209	1
19909371	888031054141022209	1
1242178909	888031054141022209	1
872288123744657409	888031054141022209	1
938035550	888031054141022209	1
734256995344076800	888031054141022209	1
99464319	888031054141022209	1
1109342197	888031054141022209	1
984220572837015553	888031054141022209	1
1584642012	888031054141022209	1
1975424508	888031054141022209	1
704076698313105409	888031054141022209	1
706136628125954048	888031054141022209	1
856150906802327553	888031054141022209	1
636142381	888031054141022209	1
261680145	888031054141022209	1
3896379972	888031054141022209	1
171541475	888031054141022209	1
377273043	888031054141022209	1
2300821314	888031054141022209	1
534606191	888031054141022209	1
263394742	888031054141022209	1
378083874	888031054141022209	1
744772799051423744	888031054141022209	1
926843221732454401	888031054141022209	1
3685247237	888031054141022209	1
851578065335529473	888031054141022209	1
3048863065	888031054141022209	1
2205243340	888031054141022209	1
866860364138401792	888031054141022209	1
2996515038	888031054141022209	1
4411104040	888031054141022209	1
121804731	888031054141022209	1
2599603868	888031054141022209	1
197558301	888031054141022209	1
4061232252	888031054141022209	1
169696596	888031054141022209	1
997152955844513792	888031054141022209	1
973727209851686917	888031054141022209	1
3007564333	888031054141022209	1
4831840848	888031054141022209	1
359799251	888031054141022209	1
922639304282771456	888031054141022209	1
1039701664775725057	888031054141022209	1
3405873011	888031054141022209	1
49509203	888031054141022209	1
810319058684051456	888031054141022209	1
782362887872405504	888031054141022209	1
71009947	888031054141022209	1
14913349	888031054141022209	1
2187836573	888031054141022209	1
16983872	888031054141022209	1
1355699012	888031054141022209	1
871912404724047873	888031054141022209	1
831161169410932736	888031054141022209	1
730617290333536256	888031054141022209	1
1239860550	888031054141022209	1
821182448398716932	888031054141022209	1
10141202	888031054141022209	1
906338772	888031054141022209	1
758333591554252800	888031054141022209	1
2385969024	888031054141022209	1
264349073	888031054141022209	1
974121194919202816	888031054141022209	1
2958716795	888031054141022209	1
529702209	888031054141022209	1
738921139175464960	888031054141022209	1
9609532	888031054141022209	1
630743503	888031054141022209	1
314087827	888031054141022209	1
2737352315	888031054141022209	1
303937960	888031054141022209	1
2511482748	888031054141022209	1
2529877851	888031054141022209	1
109315470	888031054141022209	1
79989595	888031054141022209	1
1286758142	888031054141022209	1
921907170349686784	888031054141022209	1
127242781	888031054141022209	1
1249138614	888031054141022209	1
962035637456027649	888031054141022209	1
3570626669	888031054141022209	1
17664181	888031054141022209	1
778309058	888031054141022209	1
993300620688977921	888031054141022209	1
65706134	888031054141022209	1
183903085	888031054141022209	1
854392571405246464	888031054141022209	1
994231265409847296	888031054141022209	1
391457079	888031054141022209	1
895424391890165760	888031054141022209	1
3951529079	888031054141022209	1
798990156124418048	888031054141022209	1
1011008851351662592	888031054141022209	1
21207431	888031054141022209	1
1237932541	888031054141022209	1
717057119304998914	888031054141022209	1
146963978	888031054141022209	1
272525209	888031054141022209	1
561447055	888031054141022209	1
755438524216860673	888031054141022209	1
1593143864	888031054141022209	1
1049358813118287872	888031054141022209	1
2158967584	888031054141022209	1
757987957584257024	888031054141022209	1
702951722486931456	888031054141022209	1
810873138183442432	888031054141022209	1
3424180036	888031054141022209	1
29616462	888031054141022209	1
40025738	888031054141022209	1
758120739241271296	888031054141022209	1
384159390	888031054141022209	1
609594465	888031054141022209	1
978982432413245441	888031054141022209	1
974560921136713728	888031054141022209	1
105574965	888031054141022209	1
979768532622692354	888031054141022209	1
139902249	888031054141022209	1
14238857	888031054141022209	1
16843618	888031054141022209	1
820458831310450689	888031054141022209	1
823740667193159680	888031054141022209	1
1491739664	888031054141022209	1
789993591829434369	888031054141022209	1
1073738631116812289	888031054141022209	1
1008895783360331776	888031054141022209	1
3151755016	888031054141022209	1
1074817423281410049	888031054141022209	1
742847934249750528	888031054141022209	1
933020993966231560	888031054141022209	1
356837905	888031054141022209	1
803834008408883200	888031054141022209	1
2850409851	888031054141022209	1
608584256	888031054141022209	1
1444303620	888031054141022209	1
913724706	888031054141022209	1
31652784	888031054141022209	1
816361201	888031054141022209	1
827128234508644352	888031054141022209	1
1023377973238530048	888031054141022209	1
1216111706	888031054141022209	1
2970732431	888031054141022209	1
2949339839	888031054141022209	1
812470747914522624	888031054141022209	1
1377904633	888031054141022209	1
949129874295238657	888031054141022209	1
966099439239811072	888031054141022209	1
1716966108	888031054141022209	1
16874862	888031054141022209	1
909270216	888031054141022209	1
1695217200	888031054141022209	1
849472156727746562	888031054141022209	1
771476298875097089	888031054141022209	1
900326660	888031054141022209	1
124491755	888031054141022209	1
537503521	888031054141022209	1
257993989	888031054141022209	1
1666159477	888031054141022209	1
3281390388	888031054141022209	1
753063696549556224	888031054141022209	1
290841538	888031054141022209	1
1028467351203848192	888031054141022209	1
557343307	888031054141022209	1
157471016	888031054141022209	1
20614075	888031054141022209	1
365308573	888031054141022209	1
1541903274	888031054141022209	1
352345061	888031054141022209	1
861053622641082368	888031054141022209	1
30964985	888031054141022209	1
2409375019	888031054141022209	1
927010699	888031054141022209	1
370329773	888031054141022209	1
904387277274611714	888031054141022209	1
353362834	888031054141022209	1
30080166	888031054141022209	1
849329671	888031054141022209	1
21483733	888031054141022209	1
798035451009437697	888031054141022209	1
3557394315	888031054141022209	1
2978491324	888031054141022209	1
934276041589243904	888031054141022209	1
772132280	888031054141022209	1
762816846701662208	888031054141022209	1
2295504745	888031054141022209	1
375388467	888031054141022209	1
2733189265	888031054141022209	1
909975557936381954	888031054141022209	1
552946266	888031054141022209	1
3074009169	888031054141022209	1
3951279982	888031054141022209	1
334307753	888031054141022209	1
840306414	888031054141022209	1
155236435	888031054141022209	1
830051466492665856	888031054141022209	1
1037519330043285504	888031054141022209	1
38411363	888031054141022209	1
275306529	888031054141022209	1
1059923246651326464	888031054141022209	1
2151857208	888031054141022209	1
108994239	888031054141022209	1
206887465	888031054141022209	1
887164529007673344	888031054141022209	1
531498152	888031054141022209	1
1028328329861058560	888031054141022209	1
18402633	888031054141022209	1
893185692024668161	888031054141022209	1
68482261	888031054141022209	1
952688493720879105	888031054141022209	1
1004932870148907014	888031054141022209	1
3406414649	888031054141022209	1
820434548	888031054141022209	1
28145749	888031054141022209	1
431273288	888031054141022209	1
19883510	888031054141022209	1
1003266029416525830	888031054141022209	1
196139605	888031054141022209	1
27484345	888031054141022209	1
768262132936740865	888031054141022209	1
4320517516	888031054141022209	1
37096844	888031054141022209	1
785331181	888031054141022209	1
21357825	888031054141022209	1
4696877743	888031054141022209	1
1464949616	888031054141022209	1
3129979918	888031054141022209	1
57083108	888031054141022209	1
1049133427264434176	888031054141022209	1
2183085865	888031054141022209	1
294085726	888031054141022209	1
969643170920267776	888031054141022209	1
717840198894096384	888031054141022209	1
3011454377	888031054141022209	1
549479061	888031054141022209	1
614646563	888031054141022209	1
1594775965	888031054141022209	1
1538636310	888031054141022209	1
191118772	888031054141022209	1
62969780	888031054141022209	1
774752798919368704	888031054141022209	1
3857826273	888031054141022209	1
844699896611553280	888031054141022209	1
3309764562	888031054141022209	1
3008184617	888031054141022209	1
3394821613	888031054141022209	1
2811183723	888031054141022209	1
780518646665928705	888031054141022209	1
22669028	888031054141022209	1
1063330880524099584	888031054141022209	1
1206012492	888031054141022209	1
839927739658420224	888031054141022209	1
790351624178806784	888031054141022209	1
104837158	888031054141022209	1
1099263128	888031054141022209	1
4696047666	888031054141022209	1
4922884573	888031054141022209	1
857187611005341697	888031054141022209	1
15731208	888031054141022209	1
22697781	888031054141022209	1
972804927931277318	888031054141022209	1
704400372417306625	888031054141022209	1
1072913207545733121	888031054141022209	1
979174741486514176	888031054141022209	1
193068169	888031054141022209	1
841907481035046912	888031054141022209	1
964613198295990272	888031054141022209	1
739668516	888031054141022209	1
597674661	888031054141022209	1
62332798	888031054141022209	1
237808802	888031054141022209	1
1052474788386459648	888031054141022209	1
369914465	888031054141022209	1
2227185571	888031054141022209	1
816021710692564992	888031054141022209	1
828378204217827328	888031054141022209	1
909075262884732928	888031054141022209	1
401649914	888031054141022209	1
189727924	888031054141022209	1
1486916989	888031054141022209	1
973559944720076801	888031054141022209	1
748308854	888031054141022209	1
825234546585124864	888031054141022209	1
2209744386	888031054141022209	1
847623734131179520	888031054141022209	1
4895401978	888031054141022209	1
2285823081	888031054141022209	1
41440333	888031054141022209	1
215701843	888031054141022209	1
25045672	888031054141022209	1
2802430385	888031054141022209	1
1311549739	888031054141022209	1
1305314474	888031054141022209	1
1167260768	888031054141022209	1
205266100	888031054141022209	1
793936365314449408	888031054141022209	1
18495871	888031054141022209	1
952683947116388354	888031054141022209	1
79748598	888031054141022209	1
938408894262644736	888031054141022209	1
94482099	888031054141022209	1
784384171	888031054141022209	1
32861300	888031054141022209	1
1016317435060858880	888031054141022209	1
1431409280	888031054141022209	1
879732203642552320	888031054141022209	1
1009274285142179841	888031054141022209	1
547312808	888031054141022209	1
1099845950	888031054141022209	1
356525359	888031054141022209	1
4437135326	888031054141022209	1
271730400	888031054141022209	1
32751720	888031054141022209	1
16928942	888031054141022209	1
950943176386338816	888031054141022209	1
1050996828290727936	888031054141022209	1
511616629	888031054141022209	1
1068962450605830150	888031054141022209	1
37347081	888031054141022209	1
967184430	888031054141022209	1
754714112609882112	888031054141022209	1
881131190	888031054141022209	1
4627609584	888031054141022209	1
985987833738420224	888031054141022209	1
965685081741381633	888031054141022209	1
896187122	888031054141022209	1
469795401	888031054141022209	1
726905629	888031054141022209	1
703566193043619842	888031054141022209	1
749828096	888031054141022209	1
45485498	888031054141022209	1
1071851254983217152	888031054141022209	1
49830660	888031054141022209	1
2905644674	888031054141022209	1
18560524	888031054141022209	1
786994236755316736	888031054141022209	1
100270699	888031054141022209	1
32474186	888031054141022209	1
4106210892	888031054141022209	1
14155082	888031054141022209	1
3405686752	888031054141022209	1
178694837	888031054141022209	1
465920715	888031054141022209	1
435207623	888031054141022209	1
297136088	888031054141022209	1
21904231	888031054141022209	1
872153024310988801	888031054141022209	1
271971406	888031054141022209	1
32439783	888031054141022209	1
2378975503	888031054141022209	1
2973342970	888031054141022209	1
21598228	888031054141022209	1
255335281	888031054141022209	1
459765878	888031054141022209	1
886631335376375809	888031054141022209	1
870448886589997057	888031054141022209	1
474871043	888031054141022209	1
776536282256252928	888031054141022209	1
701817351994347520	888031054141022209	1
19603258	888031054141022209	1
22706510	888031054141022209	1
174856949	888031054141022209	1
797709835752054784	888031054141022209	1
814960652959657984	888031054141022209	1
892544333513142273	888031054141022209	1
4249606625	888031054141022209	1
1067558886310178816	888031054141022209	1
30229961	888031054141022209	1
17242660	888031054141022209	1
525578042	888031054141022209	1
1467892064	888031054141022209	1
1049432803	888031054141022209	1
50111361	888031054141022209	1
3847337421	888031054141022209	1
1043333274620321794	888031054141022209	1
246599322	888031054141022209	1
974337805605396480	888031054141022209	1
3091382410	888031054141022209	1
867151305567084544	888031054141022209	1
16031528	888031054141022209	1
765326003279237120	888031054141022209	1
198919955	888031054141022209	1
967824273237790720	888031054141022209	1
60429918	888031054141022209	1
421559457	888031054141022209	1
64455314	888031054141022209	1
15553706	888031054141022209	1
803454353252241408	888031054141022209	1
318671193	888031054141022209	1
873713620751978496	888031054141022209	1
20491223	888031054141022209	1
298162648	888031054141022209	1
335660433	888031054141022209	1
727534905312186368	888031054141022209	1
24782410	888031054141022209	1
32564805	888031054141022209	1
1026936576239120384	888031054141022209	1
14239747	888031054141022209	1
2889368269	888031054141022209	1
118791521	888031054141022209	1
2229355819	888031054141022209	1
351958338	888031054141022209	1
857196558911250433	888031054141022209	1
4143811816	888031054141022209	1
165590224	888031054141022209	1
744576791826731010	888031054141022209	1
223387400	888031054141022209	1
147004601	888031054141022209	1
360270732	888031054141022209	1
1065470823165804546	888031054141022209	1
518767805	888031054141022209	1
1017181886190321665	888031054141022209	1
426825989	888031054141022209	1
70506302	888031054141022209	1
700805137787449345	888031054141022209	1
168211198	888031054141022209	1
17065472	888031054141022209	1
239932111	888031054141022209	1
1074099350329016330	888031054141022209	1
15966046	888031054141022209	1
519017477	888031054141022209	1
375761357	888031054141022209	1
1020447668055638021	888031054141022209	1
134854762	888031054141022209	1
212090965	888031054141022209	1
766843352159510528	888031054141022209	1
863569338	888031054141022209	1
1045887015991037953	888031054141022209	1
23337073	888031054141022209	1
901224230	888031054141022209	1
75129245	888031054141022209	1
824306571098333184	888031054141022209	1
26770989	888031054141022209	1
4228940063	888031054141022209	1
1027315390299426816	888031054141022209	1
806879629558431744	888031054141022209	1
257145832	888031054141022209	1
787095992399257600	888031054141022209	1
525649768	888031054141022209	1
2935685050	888031054141022209	1
38207692	888031054141022209	1
583570224	888031054141022209	1
51411443	888031054141022209	1
719141420142092288	888031054141022209	1
3091780447	888031054141022209	1
806160350932508672	888031054141022209	1
22872595	888031054141022209	1
140087150	888031054141022209	1
805014945582587904	888031054141022209	1
1000416985405157382	888031054141022209	1
1004443184909258753	888031054141022209	1
101133586	888031054141022209	1
281281421	888031054141022209	1
35144881	888031054141022209	1
1010320094860382208	888031054141022209	1
2715970860	888031054141022209	1
1452327013	888031054141022209	1
3124419337	888031054141022209	1
228925236	888031054141022209	1
391738179	888031054141022209	1
1039131902	888031054141022209	1
469022809	888031054141022209	1
281067690	888031054141022209	1
29600467	888031054141022209	1
744192167745183748	888031054141022209	1
86348879	888031054141022209	1
62691034	888031054141022209	1
377735431	888031054141022209	1
279162411	888031054141022209	1
1640523217	888031054141022209	1
4913283719	888031054141022209	1
1491338742	888031054141022209	1
840661620183465986	888031054141022209	1
146703657	888031054141022209	1
994934967934242817	888031054141022209	1
145877637	888031054141022209	1
21517042	888031054141022209	1
48024106	888031054141022209	1
3054372426	888031054141022209	1
59665726	888031054141022209	1
952571096573923333	888031054141022209	1
662683	888031054141022209	1
355079138	888031054141022209	1
929024295644422144	888031054141022209	1
517786616	888031054141022209	1
716683441618751489	888031054141022209	1
106927772	888031054141022209	1
222625065	888031054141022209	1
123315847	888031054141022209	1
882414789548441600	888031054141022209	1
788477777192247297	888031054141022209	1
537784943	888031054141022209	1
698519691627728897	888031054141022209	1
1019317552650936320	888031054141022209	1
371999136	888031054141022209	1
793573618013736960	888031054141022209	1
80797997	888031054141022209	1
263922088	888031054141022209	1
953601740108107776	888031054141022209	1
22172799	888031054141022209	1
1435831296	888031054141022209	1
19215230	888031054141022209	1
604717835	888031054141022209	1
1713418910	888031054141022209	1
736010467886440450	888031054141022209	1
1132235784	888031054141022209	1
3004708835	888031054141022209	1
363203751	888031054141022209	1
264280523	888031054141022209	1
286175085	888031054141022209	1
801210972228567041	888031054141022209	1
79164231	888031054141022209	1
867492293304963074	888031054141022209	1
1077430970	888031054141022209	1
822794105008820224	888031054141022209	1
751161996	888031054141022209	1
2762301699	888031054141022209	1
953620457449754624	888031054141022209	1
1482963630	888031054141022209	1
559938992	888031054141022209	1
462840391	888031054141022209	1
149659010	888031054141022209	1
35619500	888031054141022209	1
909078311095144454	888031054141022209	1
2590657321	888031054141022209	1
2167347758	888031054141022209	1
1070693272270594048	888031054141022209	1
764565472889204736	888031054141022209	1
1044562260	888031054141022209	1
943136472823226375	888031054141022209	1
2983233762	888031054141022209	1
145089913	888031054141022209	1
4753880543	888031054141022209	1
496146956	888031054141022209	1
3130923847	888031054141022209	1
2573729642	888031054141022209	1
3387197315	888031054141022209	1
4890188216	888031054141022209	1
48906292	888031054141022209	1
526634178	888031054141022209	1
928075087	888031054141022209	1
329073683	888031054141022209	1
612698593	888031054141022209	1
2838450295	888031054141022209	1
81091692	888031054141022209	1
1043852705779740673	888031054141022209	1
1272854448	888031054141022209	1
1635785263	888031054141022209	1
60605489	888031054141022209	1
278786235	888031054141022209	1
